concept,group,canonical_feature,ResidualProbeAccuracy,BottleneckOutputProbeAccuracy,BottleneckOutputProbeAUROC,probe_accuracy_before,probe_auroc_before,reconstruction_norm_ratio,reconstruction_cosine,Top1SparseProbeAccuracy,n_gt_present,CanonicalMissRate,ScatterRate,RetainedElsewhere,BottleneckOutputProbeAccuracy_refit,BottleneckOutputProbeAUROC_refit,ScatterRate_refit,RetainedElsewhere_refit,MeanTop1ContributionShare,MeanCanonicalContributionShare,MedianEffectiveContributorCount,MeanEffectiveContributorCount
motion,verbs,764-,1.0,0.52,0.48129599999999995,1.0,1.0,1.1048178672790527,-0.013997074216604233,0.774,250,0.452,0.328,0.7256637168141593,0.996,0.999888,0.444,0.9823008849557522,0.17762967456298911,0.0,9.96840198510428,10.037140273029408
nature_weather,entities,306-,1.0,0.59,0.658304,1.0,1.0,1.1015267372131348,-0.0059839957393705845,0.628,250,0.612,0.56,0.9150326797385621,0.952,0.988656,0.576,0.9411764705882353,0.14738214926840493,0.040736722702427994,12.024820575089514,12.053232489950103
negation,grammar,1536-,1.0,0.536,0.494768,1.0,1.0,1.1633250713348389,0.008689171634614468,0.784,250,0.428,0.16,0.37383177570093457,0.998,0.999984,0.428,1.0,0.17435922344010454,0.0,10.309248064763596,10.467316203918635
negative_emotion,attributes,58+,1.0,0.602,0.7243200000000001,1.0,1.0,1.0799431800842285,0.02184884436428547,0.784,250,0.388,0.284,0.7319587628865979,0.99,0.9998239999999999,0.384,0.9896907216494846,0.16842120585958273,0.08903768658231624,11.00068967308425,10.948883061936227
perception,verbs,1431-,1.0,0.572,0.58592,1.0,1.0,1.1246081590652466,-0.005764921195805073,0.676,250,0.64,0.368,0.575,0.998,0.999984,0.636,0.99375,0.16125202935062177,0.04942100485297558,11.131879766495516,11.246552638079974
place_location,entities,1241-,1.0,0.486,0.37104000000000004,1.0,1.0,1.11961030960083,0.008837332017719746,0.794,250,0.36,0.3,0.8333333333333334,0.996,0.999872,0.356,0.9888888888888889,0.15757974430822674,0.07344928515746744,10.90457967352408,10.874678743224639
positive_emotion,attributes,1100-,1.0,0.368,0.26072,1.0,1.0,1.0814745426177979,0.014501851983368397,0.714,247,0.5425101214574899,0.38866396761133604,0.7164179104477612,0.996,0.9990880000000001,0.5425101214574899,1.0,0.1859063289892353,0.03639975036083048,9.57117534580039,9.948856421359324
size,attributes,159+,1.0,0.384,0.388864,1.0,1.0,1.097435474395752,0.011426324024796486,0.794,250,0.38,0.268,0.7052631578947368,0.984,0.9986880000000001,0.36,0.9473684210526315,0.1795909212057151,0.11171497089115834,10.995015548263353,10.85086210865709
speech,verbs,1014-,1.0,0.39,0.35132800000000003,1.0,1.0,1.143504023551941,-0.007409828249365091,0.864,250,0.268,0.224,0.835820895522388,0.998,0.999952,0.264,0.9850746268656716,0.1717050175870097,0.0,10.199386430304896,10.265486744496753
toy_play_object,entities,1604-,1.0,0.576,0.675168,1.0,1.0,1.1188719272613525,-0.0024320834781974554,0.654,247,0.631578947368421,0.5708502024291497,0.9038461538461539,0.95,0.986992,0.5910931174089069,0.9358974358974359,0.15334196822301543,0.0,12.226481773857174,12.228364571293469
